filename,lat,lon,assigned_code,label,dominance,comment,keep
28.2090_77.0058.png,28.209,77.0058,40,Cropland,0.4635009765625,"mode_count=7594, valid=16384",True
28.2090_77.0146.png,28.209,77.0146,40,Cropland,0.50677490234375,"mode_count=8303, valid=16384",True
28.2090_77.0410.png,28.209,77.041,30,Grassland,0.39190673828125,"mode_count=6421, valid=16384",True
28.2090_77.0322.png,28.209,77.0322,40,Cropland,0.4168701171875,"mode_count=6830, valid=16384",True
28.2090_77.0443.png,28.209,77.0443,30,Grassland,0.51416015625,"mode_count=8424, valid=16384",True
28.2090_77.0557.png,28.209,77.0557,50,Built-up,0.53839111328125,"mode_count=8821, valid=16384",True
28.2090_77.0733.png,28.209,77.0733,40,Cropland,0.84356689453125,"mode_count=13821, valid=16384",True
28.2090_77.0645.png,28.209,77.0645,50,Built-up,0.43597412109375,"mode_count=7143, valid=16384",True
28.2090_77.0909.png,28.209,77.0909,40,Cropland,0.8677978515625,"mode_count=14218, valid=16384",True
28.2090_77.0821.png,28.209,77.0821,40,Cropland,0.79559326171875,"mode_count=13035, valid=16384",True
28.2090_77.1058.png,28.209,77.1058,40,Cropland,0.993896484375,"mode_count=16284, valid=16384",True
28.2090_77.0944.png,28.209,77.0944,40,Cropland,0.9049072265625,"mode_count=14826, valid=16384",True
28.2090_77.1146.png,28.209,77.1146,40,Cropland,0.97198486328125,"mode_count=15925, valid=16384",True
28.2090_77.1234.png,28.209,77.1234,40,Cropland,0.6885986328125,"mode_count=11282, valid=16384",True
28.2090_77.1322.png,28.209,77.1322,40,Cropland,0.6522216796875,"mode_count=10686, valid=16384",True
28.2090_77.1410.png,28.209,77.141,40,Cropland,0.85797119140625,"mode_count=14057, valid=16384",True
28.2090_77.1443.png,28.209,77.1443,40,Cropland,0.81195068359375,"mode_count=13303, valid=16384",True
28.2090_77.1645.png,28.209,77.1645,40,Cropland,0.99041748046875,"mode_count=16227, valid=16384",True
28.2090_77.1557.png,28.209,77.1557,40,Cropland,0.79083251953125,"mode_count=12957, valid=16384",True
28.2090_77.1733.png,28.209,77.1733,40,Cropland,0.89215087890625,"mode_count=14617, valid=16384",True
28.2090_77.1909.png,28.209,77.1909,40,Cropland,0.84283447265625,"mode_count=13809, valid=16384",True
28.2090_77.1821.png,28.209,77.1821,40,Cropland,0.79608154296875,"mode_count=13043, valid=16384",True
28.2090_77.1943.png,28.209,77.1943,40,Cropland,0.88885498046875,"mode_count=14563, valid=16384",True
28.2090_77.2234.png,28.209,77.2234,40,Cropland,0.9163818359375,"mode_count=15014, valid=16384",True
28.2090_77.2058.png,28.209,77.2058,40,Cropland,0.84197998046875,"mode_count=13795, valid=16384",True
28.2090_77.2322.png,28.209,77.2322,40,Cropland,0.87701416015625,"mode_count=14369, valid=16384",True
28.2090_77.2146.png,28.209,77.2146,40,Cropland,0.87847900390625,"mode_count=14393, valid=16384",True
28.2090_77.2444.png,28.209,77.2444,40,Cropland,0.97344970703125,"mode_count=15949, valid=16384",True
28.2090_77.2646.png,28.209,77.2646,40,Cropland,0.648193359375,"mode_count=10620, valid=16384",True
28.2090_77.2410.png,28.209,77.241,40,Cropland,0.9765625,"mode_count=16000, valid=16384",True
28.2090_77.2558.png,28.209,77.2558,40,Cropland,0.94287109375,"mode_count=15448, valid=16384",True
28.2090_77.2822.png,28.209,77.2822,40,Cropland,0.86248779296875,"mode_count=14131, valid=16384",True
28.2090_77.2734.png,28.209,77.2734,40,Cropland,0.51068115234375,"mode_count=8367, valid=16384",True
28.2090_77.2910.png,28.209,77.291,40,Cropland,0.96942138671875,"mode_count=15883, valid=16384",True
28.2090_77.3057.png,28.209,77.3057,50,Built-up,0.404296875,"mode_count=6624, valid=16384",True
28.2090_77.2943.png,28.209,77.2943,40,Cropland,0.8707275390625,"mode_count=14266, valid=16384",True
28.2090_77.3145.png,28.209,77.3145,40,Cropland,0.7794189453125,"mode_count=12770, valid=16384",True
28.2090_77.3233.png,28.209,77.3233,40,Cropland,0.510986328125,"mode_count=8372, valid=16384",True
28.2090_77.3321.png,28.209,77.3321,40,Cropland,0.49798583984375,"mode_count=8159, valid=16384",True
28.2090_77.3409.png,28.209,77.3409,40,Cropland,0.99609375,"mode_count=16320, valid=16384",True
28.2090_77.3444.png,28.209,77.3444,40,Cropland,0.99609375,"mode_count=16320, valid=16384",True
28.2090_77.3558.png,28.209,77.3558,40,Cropland,0.86358642578125,"mode_count=14149, valid=16384",True
28.2090_77.3734.png,28.209,77.3734,40,Cropland,0.97552490234375,"mode_count=15983, valid=16384",True
28.2090_77.3646.png,28.209,77.3646,40,Cropland,0.99285888671875,"mode_count=16267, valid=16384",True
28.2090_77.3910.png,28.209,77.391,40,Cropland,0.8944091796875,"mode_count=14654, valid=16384",True
28.2090_77.3822.png,28.209,77.3822,40,Cropland,0.9339599609375,"mode_count=15302, valid=16384",True
28.2090_77.3943.png,28.209,77.3943,40,Cropland,0.87823486328125,"mode_count=14389, valid=16384",True
28.2090_77.4057.png,28.209,77.4057,40,Cropland,0.90728759765625,"mode_count=14865, valid=16384",True
28.2090_77.4233.png,28.209,77.4233,40,Cropland,0.86907958984375,"mode_count=14239, valid=16384",True
28.2090_77.4145.png,28.209,77.4145,40,Cropland,0.97296142578125,"mode_count=15941, valid=16384",True
28.2090_77.4321.png,28.209,77.4321,40,Cropland,0.8511962890625,"mode_count=13946, valid=16384",True
28.2090_77.4443.png,28.209,77.4443,40,Cropland,0.910888671875,"mode_count=14924, valid=16384",True
28.2090_77.4646.png,28.209,77.4646,40,Cropland,0.728271484375,"mode_count=11932, valid=16384",True
28.2090_77.4558.png,28.209,77.4558,40,Cropland,0.947509765625,"mode_count=15524, valid=16384",True
28.2090_77.4409.png,28.209,77.4409,40,Cropland,0.81353759765625,"mode_count=13329, valid=16384",True
28.2090_77.4910.png,28.209,77.491,40,Cropland,0.96038818359375,"mode_count=15735, valid=16384",True
28.2090_77.4944.png,28.209,77.4944,40,Cropland,0.78155517578125,"mode_count=12805, valid=16384",True
28.2090_77.4734.png,28.209,77.4734,40,Cropland,0.855712890625,"mode_count=14020, valid=16384",True
28.2090_77.4822.png,28.209,77.4822,40,Cropland,0.99176025390625,"mode_count=16249, valid=16384",True
28.2090_77.5058.png,28.209,77.5058,40,Cropland,0.96148681640625,"mode_count=15753, valid=16384",True
28.2090_77.5146.png,28.209,77.5146,40,Cropland,0.95751953125,"mode_count=15688, valid=16384",True
28.2090_77.5322.png,28.209,77.5322,40,Cropland,0.9534912109375,"mode_count=15622, valid=16384",True
28.2090_77.5234.png,28.209,77.5234,40,Cropland,0.97503662109375,"mode_count=15975, valid=16384",True
28.2090_77.5410.png,28.209,77.541,40,Cropland,0.98590087890625,"mode_count=16153, valid=16384",True
28.2090_77.5443.png,28.209,77.5443,40,Cropland,0.83355712890625,"mode_count=13657, valid=16384",True
28.2090_77.5645.png,28.209,77.5645,40,Cropland,0.87451171875,"mode_count=14328, valid=16384",True
28.2090_77.5733.png,28.209,77.5733,40,Cropland,0.75177001953125,"mode_count=12317, valid=16384",True
28.2090_77.5557.png,28.209,77.5557,40,Cropland,0.900390625,"mode_count=14752, valid=16384",True
28.2090_77.5944.png,28.209,77.5944,40,Cropland,0.87908935546875,"mode_count=14403, valid=16384",True
28.2090_77.5821.png,28.209,77.5821,40,Cropland,0.97625732421875,"mode_count=15995, valid=16384",True
28.2090_77.6058.png,28.209,77.6058,40,Cropland,0.8267822265625,"mode_count=13546, valid=16384",True
28.2090_77.5909.png,28.209,77.5909,40,Cropland,0.95648193359375,"mode_count=15671, valid=16384",True
28.2090_77.6410.png,28.209,77.641,40,Cropland,0.9544677734375,"mode_count=15638, valid=16384",True
28.2090_77.6322.png,28.209,77.6322,40,Cropland,0.90777587890625,"mode_count=14873, valid=16384",True
28.2090_77.6146.png,28.209,77.6146,40,Cropland,0.77374267578125,"mode_count=12677, valid=16384",True
28.2090_77.6234.png,28.209,77.6234,40,Cropland,0.6898193359375,"mode_count=11302, valid=16384",True
28.2090_77.6443.png,28.209,77.6443,40,Cropland,0.9935302734375,"mode_count=16278, valid=16384",True
28.2178_76.8734.png,28.2178,76.8734,50,Built-up,0.53692626953125,"mode_count=8797, valid=16384",True
28.2178_76.8558.png,28.2178,76.8558,50,Built-up,0.72637939453125,"mode_count=11901, valid=16384",True
28.2178_76.8646.png,28.2178,76.8646,50,Built-up,0.60302734375,"mode_count=9880, valid=16384",True
28.2178_76.8822.png,28.2178,76.8822,40,Cropland,0.50396728515625,"mode_count=8257, valid=16384",True
28.2178_76.9057.png,28.2178,76.9057,40,Cropland,0.78973388671875,"mode_count=12939, valid=16384",True
28.2178_76.8910.png,28.2178,76.891,40,Cropland,0.9610595703125,"mode_count=15746, valid=16384",True
28.2178_76.8943.png,28.2178,76.8943,40,Cropland,0.9990234375,"mode_count=16368, valid=16384",True
28.2178_76.9145.png,28.2178,76.9145,40,Cropland,0.99676513671875,"mode_count=16331, valid=16384",True
28.2178_76.9233.png,28.2178,76.9233,40,Cropland,0.9749755859375,"mode_count=15974, valid=16384",True
28.2178_76.9321.png,28.2178,76.9321,40,Cropland,0.92364501953125,"mode_count=15133, valid=16384",True
28.2178_76.9409.png,28.2178,76.9409,40,Cropland,0.97119140625,"mode_count=15912, valid=16384",True
28.2178_76.9443.png,28.2178,76.9443,40,Cropland,0.84014892578125,"mode_count=13765, valid=16384",True
28.2178_76.9558.png,28.2178,76.9558,40,Cropland,0.50421142578125,"mode_count=8261, valid=16384",True
28.2178_76.9734.png,28.2178,76.9734,40,Cropland,0.9005126953125,"mode_count=14754, valid=16384",True
28.2178_76.9646.png,28.2178,76.9646,40,Cropland,0.81793212890625,"mode_count=13401, valid=16384",True
28.2178_76.9822.png,28.2178,76.9822,40,Cropland,0.92572021484375,"mode_count=15167, valid=16384",True
28.2178_76.9910.png,28.2178,76.991,40,Cropland,0.81536865234375,"mode_count=13359, valid=16384",True
28.2178_76.9944.png,28.2178,76.9944,40,Cropland,0.81170654296875,"mode_count=13299, valid=16384",True
28.2178_77.0058.png,28.2178,77.0058,40,Cropland,0.72900390625,"mode_count=11944, valid=16384",True
28.2178_77.0146.png,28.2178,77.0146,40,Cropland,0.8079833984375,"mode_count=13238, valid=16384",True
28.2178_77.0234.png,28.2178,77.0234,40,Cropland,0.83502197265625,"mode_count=13681, valid=16384",True
28.2178_77.0410.png,28.2178,77.041,40,Cropland,0.78143310546875,"mode_count=12803, valid=16384",True
28.2178_77.0322.png,28.2178,77.0322,40,Cropland,0.80523681640625,"mode_count=13193, valid=16384",True
28.2178_77.0443.png,28.2178,77.0443,40,Cropland,0.6839599609375,"mode_count=11206, valid=16384",True
28.2178_77.0557.png,28.2178,77.0557,30,Grassland,0.4534912109375,"mode_count=7430, valid=16384",True
28.2178_77.0733.png,28.2178,77.0733,40,Cropland,0.8123779296875,"mode_count=13310, valid=16384",True
28.2178_77.0645.png,28.2178,77.0645,40,Cropland,0.58660888671875,"mode_count=9611, valid=16384",True
28.2178_77.1058.png,28.2178,77.1058,40,Cropland,0.97064208984375,"mode_count=15903, valid=16384",True
28.2178_77.0821.png,28.2178,77.0821,40,Cropland,0.71795654296875,"mode_count=11763, valid=16384",True
28.2178_77.0944.png,28.2178,77.0944,40,Cropland,0.8160400390625,"mode_count=13370, valid=16384",True
28.2178_77.0909.png,28.2178,77.0909,40,Cropland,0.87408447265625,"mode_count=14321, valid=16384",True
28.2178_77.1146.png,28.2178,77.1146,40,Cropland,0.96868896484375,"mode_count=15871, valid=16384",True
28.2178_77.1234.png,28.2178,77.1234,40,Cropland,0.88690185546875,"mode_count=14531, valid=16384",True
28.2178_77.1322.png,28.2178,77.1322,40,Cropland,0.8690185546875,"mode_count=14238, valid=16384",True
28.2178_77.1410.png,28.2178,77.141,40,Cropland,0.7923583984375,"mode_count=12982, valid=16384",True
28.2178_77.1733.png,28.2178,77.1733,40,Cropland,0.79742431640625,"mode_count=13065, valid=16384",True
28.2178_77.1645.png,28.2178,77.1645,40,Cropland,0.8931884765625,"mode_count=14634, valid=16384",True
28.2178_77.1557.png,28.2178,77.1557,40,Cropland,0.7861328125,"mode_count=12880, valid=16384",True
28.2178_77.1443.png,28.2178,77.1443,40,Cropland,0.79132080078125,"mode_count=12965, valid=16384",True
28.2178_77.1909.png,28.2178,77.1909,40,Cropland,0.93560791015625,"mode_count=15329, valid=16384",True
28.2178_77.1943.png,28.2178,77.1943,40,Cropland,0.97412109375,"mode_count=15960, valid=16384",True
28.2178_77.1821.png,28.2178,77.1821,40,Cropland,0.87872314453125,"mode_count=14397, valid=16384",True
28.2178_77.2146.png,28.2178,77.2146,40,Cropland,0.9810791015625,"mode_count=16074, valid=16384",True
28.2178_77.2058.png,28.2178,77.2058,40,Cropland,0.93597412109375,"mode_count=15335, valid=16384",True
28.2178_77.2234.png,28.2178,77.2234,40,Cropland,0.99554443359375,"mode_count=16311, valid=16384",True
28.2178_77.2410.png,28.2178,77.241,40,Cropland,0.8966064453125,"mode_count=14690, valid=16384",True
28.2178_77.2322.png,28.2178,77.2322,40,Cropland,0.9818115234375,"mode_count=16086, valid=16384",True
28.2178_77.2444.png,28.2178,77.2444,40,Cropland,0.88433837890625,"mode_count=14489, valid=16384",True
28.2178_77.2558.png,28.2178,77.2558,40,Cropland,0.83392333984375,"mode_count=13663, valid=16384",True
28.2178_77.2734.png,28.2178,77.2734,40,Cropland,0.70098876953125,"mode_count=11485, valid=16384",True
28.2178_77.2646.png,28.2178,77.2646,40,Cropland,0.86944580078125,"mode_count=14245, valid=16384",True
28.2178_77.2910.png,28.2178,77.291,40,Cropland,0.8343505859375,"mode_count=13670, valid=16384",True
28.2178_77.2822.png,28.2178,77.2822,40,Cropland,0.5169677734375,"mode_count=8470, valid=16384",True
28.2178_77.2943.png,28.2178,77.2943,40,Cropland,0.7154541015625,"mode_count=11722, valid=16384",True
28.2178_77.3145.png,28.2178,77.3145,40,Cropland,0.59735107421875,"mode_count=9787, valid=16384",True
28.2178_77.3057.png,28.2178,77.3057,40,Cropland,0.51702880859375,"mode_count=8471, valid=16384",True
28.2178_77.3233.png,28.2178,77.3233,40,Cropland,0.8060302734375,"mode_count=13206, valid=16384",True
28.2178_77.3321.png,28.2178,77.3321,40,Cropland,0.780517578125,"mode_count=12788, valid=16384",True
28.2178_77.3409.png,28.2178,77.3409,40,Cropland,0.8634033203125,"mode_count=14146, valid=16384",True
28.2178_77.3558.png,28.2178,77.3558,40,Cropland,0.67901611328125,"mode_count=11125, valid=16384",True
28.2178_77.3444.png,28.2178,77.3444,40,Cropland,0.7591552734375,"mode_count=12438, valid=16384",True
28.2178_77.3734.png,28.2178,77.3734,40,Cropland,0.97137451171875,"mode_count=15915, valid=16384",True
28.2178_77.3646.png,28.2178,77.3646,40,Cropland,0.99481201171875,"mode_count=16299, valid=16384",True
28.2178_77.3822.png,28.2178,77.3822,40,Cropland,0.8861083984375,"mode_count=14518, valid=16384",True
28.2178_77.3910.png,28.2178,77.391,40,Cropland,0.91571044921875,"mode_count=15003, valid=16384",True
28.2178_77.4233.png,28.2178,77.4233,40,Cropland,0.873046875,"mode_count=14304, valid=16384",True
28.2178_77.4145.png,28.2178,77.4145,40,Cropland,0.91827392578125,"mode_count=15045, valid=16384",True
28.2178_77.3943.png,28.2178,77.3943,40,Cropland,0.870849609375,"mode_count=14268, valid=16384",True
28.2178_77.4057.png,28.2178,77.4057,40,Cropland,0.9295654296875,"mode_count=15230, valid=16384",True
